Animal ID,Animal Type,Breed,Size,Intake Date,Outcome Type,Outcome Zip Code,Intake Jurisdiction,Outcome Jurisdiction,Location
A338201,CAT,DOMESTIC SH,SMALL,06/11/2016,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A402402,DOG,PIT BULL/MIX,MED,02/09/2021,EUTHANIZE,,SANTA ROSA,,
A394384,DOG,PIT BULL/LABRADOR RETR,LARGE,12/12/2019,TRANSFER,94146.0,SANTA ROSA,OUT OF COUNTY,"94146(37.78008, -122.420168)"
A341297,DOG,COCKER SPAN/MIX,MED,08/23/2016,ADOPTION,95482.0,SANTA ROSA,OUT OF COUNTY,"95482(39.150868, -123.215335)"
A259674,DOG,CATAHOULA/MIX,LARGE,11/20/2019,RETURN TO OWNER,95492.0,*WINDSOR,*WINDSOR,"95492(38.541541, -122.809202)"
A341701,CAT,DOMESTIC SH,KITTN,08/29/2016,ADOPTION,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A321137,CAT,DOMESTIC SH,KITTN,04/28/2015,ADOPTION,95436.0,COUNTY,COUNTY,"95436(38.491884, -122.90672)"
A379080,CAT,DOMESTIC SH,SMALL,10/31/2018,ADOPTION,94952.0,*WINDSOR,*PETALUMA,"94952(38.236012, -122.730241)"
A304674,DOG,GERM SHEPHERD,LARGE,06/14/2014,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A306408,DOG,AUST KELPIE,MED,12/10/2015,TRANSFER,94085.0,*SEBASTOPOL,OUT OF COUNTY,"94085(37.388509, -122.01556)"
A330896,CAT,TURKISH ANGORA,SMALL,12/26/2015,ADOPTION,95401.0,*HEALDSBURG,SANTA ROSA,"95401(38.446019, -122.766748)"
A341265,DOG,PIT BULL/MIX,LARGE,08/20/2016,EUTHANIZE,,*WINDSOR,,
A300899,DOG,ANATOL SHEPHERD,LARGE,12/24/2013,ADOPTION,95407.0,COUNTY,SANTA ROSA,"95407(38.403734, -122.736775)"
A409854,CAT,DOMESTIC SH,KITTN,02/09/2022,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A301957,DOG,AUST CATTLE DOG,SMALL,01/24/2014,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A395786,DOG,PIT BULL,MED,01/24/2020,RETURN TO OWNER,95403.0,SANTA ROSA,COUNTY,"95403(38.486997, -122.749134)"
A326536,DOG,PIT BULL,PUPPY,09/01/2015,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A387929,CAT,DOMESTIC SH,KITTN,06/01/2019,ADOPTION,95403.0,*WINDSOR,SANTA ROSA,"95403(38.486997, -122.749134)"
A280914,DOG,MALTESE,TOY,10/16/2014,RETURN TO OWNER,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A366440,CAT,DOMESTIC SH,MED,12/26/2017,DIED,,SANTA ROSA,,
A346008,CAT,DOMESTIC SH,SMALL,12/10/2016,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A339799,DOG,SIBERIAN HUSKY/MIX,MED,07/15/2016,RETURN TO OWNER,95476.0,COUNTY,COUNTY,"95476(38.280393, -122.464588)"
A288978,DOG,PARSON RUSS TER/MIX,SMALL,03/06/2020,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A347495,DOG,GERM SHEPHERD/SIBERIAN HUSKY,LARGE,08/22/2019,RETURN TO OWNER,95404.0,COUNTY,COUNTY,"95404(38.458384, -122.675588)"
A309311,CAT,DOMESTIC SH,SMALL,07/23/2014,EUTHANIZE,,SANTA ROSA,,
A351275,CAT,DOMESTIC MH,KITTN,04/19/2017,ADOPTION,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A377507,CAT,DOMESTIC SH,SMALL,10/10/2018,TRANSFER,94928.0,COUNTY,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A336029,CAT,DOMESTIC SH,KITTN,04/23/2016,TRANSFER,94952.0,SANTA ROSA,*PETALUMA,"94952(38.236012, -122.730241)"
A407716,DOG,PIT BULL/LABRADOR RETR,PUPPY,11/08/2021,RETURN TO OWNER,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A321325,DOG,CHIHUAHUA SH,SMALL,05/06/2015,ADOPTION,95471.0,SANTA ROSA,COUNTY,"95471(38.526497, -122.98045)"
A302339,DOG,PIT BULL,LARGE,02/04/2014,EUTHANIZE,,SANTA ROSA,,
A401433,DOG,MASTIFF,X-LRG,11/19/2020,EUTHANIZE,,COUNTY,,
A308755,DOG,GERM SHEPHERD,SMALL,07/03/2014,RETURN TO OWNER,,SANTA ROSA,,
A339482,DOG,LABRADOR RETR/FLAT COAT RETR,LARGE,06/22/2018,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A358637,CAT,DOMESTIC SH,KITTN,08/26/2017,TRANSFER,95407.0,*WINDSOR,COUNTY,"95407(38.403734, -122.736775)"
A346451,DOG,CHIHUAHUA SH/SHIBA INU,SMALL,12/20/2016,ADOPTION,95439.0,SANTA ROSA,COUNTY,"95439(38.49169, -122.776056)"
A384643,DOG,GERM SHEPHERD/BORDER COLLIE,PUPPY,03/01/2019,ADOPTION,95446.0,SANTA ROSA,COUNTY,"95446(38.510032, -122.996796)"
A344650,CAT,DOMESTIC SH,SMALL,10/28/2016,ADOPTION,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A326219,DOG,CHIHUAHUA SH,TOY,08/21/2015,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A363942,CAT,DOMESTIC LH,SMALL,11/08/2017,RETURN TO OWNER,95442.0,COUNTY,COUNTY,"95442(38.371317, -122.520506)"
A294103,DOG,PIT BULL,LARGE,04/10/2014,RETURN TO OWNER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A390771,DOG,JACK/FOX TERR SMOOTH,SMALL,08/20/2019,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A396324,DOG,BORDER COLLIE,MED,02/21/2020,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A343095,DOG,SIBERIAN HUSKY,LARGE,12/01/2019,TRANSFER,96161.0,COUNTY,OUT OF COUNTY,"96161(39.338556, -120.180444)"
A366740,DOG,SIBERIAN HUSKY,MED,07/27/2018,RETURN TO OWNER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A310549,DOG,CHIHUAHUA SH,TOY,08/23/2014,ADOPTION,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A354550,DOG,MALTESE,TOY,06/28/2017,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A337027,CAT,SNOWSHOE/MIX,SMALL,05/13/2016,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A318953,DOG,CHINESE CRESTED,SMALL,03/24/2015,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A399545,DOG,CATAHOULA/MIX,SMALL,08/12/2020,RETURN TO OWNER,95446.0,COUNTY,COUNTY,"95446(38.510032, -122.996796)"
A343798,DOG,PIT BULL/MIX,MED,10/16/2016,RETURN TO OWNER,94510.0,COUNTY,OUT OF COUNTY,"94510(38.076211, -122.148763)"
A410178,DOG,GERM SHEPHERD,MED,02/22/2022,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A405859,CAT,DOMESTIC SH,KITTN,07/14/2021,ADOPTION,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A310648,DOG,GERM SHEPHERD,LARGE,08/25/2014,EUTHANIZE,,COUNTY,,
A303290,DOG,LABRADOR RETR/ENG SPRNGR SPAN,MED,02/26/2014,RETURN TO OWNER,95462.0,COUNTY,COUNTY,"95462(38.468829, -123.018829)"
A356799,CAT,DOMESTIC SH,KITTN,08/15/2017,ADOPTION,95425.0,*WINDSOR,*CLOVERDALE,"95425(38.790859, -123.010876)"
A399910,DOG,SIBERIAN HUSKY/MIX,MED,08/13/2020,TRANSFER,95035.0,SANTA ROSA,OUT OF COUNTY,"95035(37.43669, -121.886606)"
A340313,CAT,DOMESTIC SH,SMALL,08/02/2016,RETURN TO OWNER,94928.0,COUNTY,COUNTY,"94928(38.346718, -122.695947)"
A299475,DOG,AMER BULLDOG,LARGE,09/26/2016,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A379046,DOG,PIT BULL,LARGE,10/30/2018,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A329181,CAT,DOMESTIC SH,SMALL,10/24/2015,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A375713,DOG,CHIHUAHUA SH/MIX,SMALL,08/31/2018,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A402216,DOG,AUST SHEPHERD,MED,01/22/2021,RETURN TO OWNER,95401.0,COUNTY,SANTA ROSA,"95401(38.446019, -122.766748)"
A393452,CAT,DOMESTIC SH,SMALL,11/02/2019,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A380821,DOG,CHIHUAHUA SH/DACHSHUND,SMALL,11/26/2018,ADOPTION,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A406230,DOG,PIT BULL/MIX,MED,08/12/2021,RETURN TO OWNER,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A305219,CAT,DOMESTIC SH,SMALL,04/11/2014,EUTHANIZE,,COUNTY,,
A273794,DOG,LABRADOR RETR,LARGE,08/08/2015,RETURN TO OWNER,95401.0,SANTA ROSA,COUNTY,"95401(38.446019, -122.766748)"
A393618,DOG,GERM SHEPHERD/MIX,MED,11/09/2019,RETURN TO OWNER,97526.0,COUNTY,OUT OF COUNTY,"97526(42.533659, -123.474495)"
A344645,CAT,DOMESTIC SH,SMALL,10/28/2016,ADOPTION,95407.0,COUNTY,SANTA ROSA,"95407(38.403734, -122.736775)"
A363926,CAT,DOMESTIC SH,SMALL,11/07/2017,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A340218,CAT,DOMESTIC SH,KITTN,07/29/2016,ADOPTION,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A362747,CAT,DOMESTIC SH,SMALL,10/19/2017,EUTHANIZE,94952.0,COUNTY,OUT OF COUNTY,"94952(38.236012, -122.730241)"
A392045,DOG,PIT BULL,LARGE,10/04/2019,DISPOSAL,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A322345,DOG,SHIH TZU,SMALL,05/22/2015,RETURN TO OWNER,94559.0,COUNTY,OUT OF COUNTY,"94559(38.281163, -122.294975)"
A318363,DOG,BELG MALINOIS,LARGE,08/05/2022,RETURN TO OWNER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A391925,CAT,DOMESTIC SH,KITTN,10/01/2019,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A384525,CAT,DOMESTIC SH,SMALL,02/22/2019,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A408723,DOG,SIBERIAN HUSKY/MIX,LARGE,03/01/2022,RETURN TO OWNER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A398833,CAT,SIAMESE/MIX,SMALL,07/09/2020,EUTHANIZE,,SANTA ROSA,,
A398826,CAT,DOMESTIC SH,KITTN,07/08/2020,ADOPTION,95476.0,COUNTY,*SONOMA,"95476(38.280393, -122.464588)"
A343043,CAT,MANX,SMALL,09/30/2016,RETURN TO OWNER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A335348,CAT,DOMESTIC LH,SMALL,04/07/2016,ADOPTION,95436.0,SANTA ROSA,COUNTY,"95436(38.491884, -122.90672)"
A349264,CAT,DOMESTIC SH,SMALL,03/11/2017,ADOPTION,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A396693,DOG,LABRADOR RETR,LARGE,03/07/2020,RETURN TO OWNER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A311611,DOG,SIBERIAN HUSKY,LARGE,10/08/2014,RETURN TO OWNER,95436.0,COUNTY,COUNTY,"95436(38.491884, -122.90672)"
A301395,DOG,CHIHUAHUA SH,SMALL,01/10/2014,RETURN TO OWNER,95492.0,COUNTY,COUNTY,"95492(38.541541, -122.809202)"
A355999,DOG,MAREMMA SHEEPDG,LARGE,12/02/2017,RETURN TO OWNER,95448.0,COUNTY,COUNTY,"95448(38.618857, -122.861927)"
A321114,DOG,PIT BULL,MED,10/05/2016,ADOPTION,95472.0,SANTA ROSA,COUNTY,"95472(38.394388, -122.850998)"
A307361,DOG,TOY FOX TERRIER/DACHSHUND,SMALL,05/29/2014,ADOPTION,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A328760,DOG,PIT BULL,MED,04/27/2017,RETURN TO OWNER,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A373529,CAT,DOMESTIC MH,KITTN,06/05/2018,TRANSFER,95407.0,*PETALUMA,COUNTY,"95407(38.403734, -122.736775)"
A326887,DOG,PIT BULL,LARGE,09/11/2015,EUTHANIZE,95472.0,COUNTY,COUNTY,"95472(38.394388, -122.850998)"
A316349,CAT,DOMESTIC MH,SMALL,01/29/2015,EUTHANIZE,95409.0,COUNTY,SANTA ROSA,"95409(38.458965, -122.630156)"
A392239,DOG,AUST CATTLE DOG,MED,10/13/2019,RETURN TO OWNER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A331819,DOG,PIT BULL/MIX,MED,01/11/2016,ADOPTION,95425.0,SANTA ROSA,*CLOVERDALE,"95425(38.790859, -123.010876)"
A411238,DOG,CHIHUAHUA SH,SMALL,04/26/2022,TRANSFER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A340172,CAT,DOMESTIC SH,KITTN,07/28/2016,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A363669,CAT,DOMESTIC SH,SMALL,10/24/2017,EUTHANIZE,,COUNTY,,
A311340,DOG,PIT BULL,LARGE,09/08/2014,RETURN TO OWNER,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A367879,DOG,PIT BULL,MED,02/01/2018,RETURN TO OWNER,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A362590,DOG,PIT BULL/MIX,LARGE,10/14/2017,EUTHANIZE,,COUNTY,,
A308726,DOG,LABRADOR RETR,LARGE,09/19/2017,RETURN TO OWNER,95439.0,COUNTY,COUNTY,"95439(38.49169, -122.776056)"
A402438,CAT,DOMESTIC SH,SMALL,02/10/2021,DISPOSAL,,SANTA ROSA,,
A407355,CAT,DOMESTIC SH,KITTN,10/23/2021,TRANSFER,94952.0,COUNTY,*PETALUMA,"94952(38.236012, -122.730241)"
A407157,DOG,GERM SHEPHERD/LABRADOR RETR,PUPPY,10/12/2021,TRANSFER,95503.0,SANTA ROSA,OUT OF COUNTY,"95503(40.757005, -124.147251)"
A329966,CAT,DOMESTIC SH,SMALL,12/02/2015,ADOPTION,95616.0,COUNTY,OUT OF COUNTY,"95616(38.555454, -121.7738)"
A293682,DOG,PIT BULL,LARGE,02/26/2017,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A408670,DOG,GREAT DANE/MIX,SMALL,01/03/2022,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A361671,DOG,CHIHUAHUA SH,SMALL,09/26/2017,TRANSFER,94805.0,COUNTY,OUT OF COUNTY,"94805(37.941502, -122.32399)"
A313112,DOG,PIT BULL,MED,10/26/2014,RETURN TO OWNER,,SANTA ROSA,OUT OF COUNTY,
A289886,DOG,QUEENSLAND HEEL/MIX,MED,06/27/2022,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A389065,CAT,DOMESTIC MH,SMALL,06/27/2019,EUTHANIZE,,SANTA ROSA,,
A367853,DOG,GERM SHEPHERD/MIX,MED,01/31/2018,RETURN TO OWNER,94591.0,COUNTY,OUT OF COUNTY,"94591(38.107585, -122.209634)"
A360475,DOG,PIT BULL,LARGE,08/30/2017,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A328104,DOG,MALTESE/POODLE MIN,SMALL,10/08/2015,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A011380,DOG,CHIHUAHUA SH,TOY,12/06/2017,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A317034,DOG,POMERANIAN/PUG,SMALL,02/23/2015,RETURN TO OWNER,90019.0,COUNTY,OUT OF COUNTY,"90019(34.048752, -118.340015)"
A348213,DOG,PIT BULL,MED,02/12/2017,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A346404,CAT,SNOWSHOE/MIX,KITTN,12/17/2016,ADOPTION,95492.0,COUNTY,*WINDSOR,"95492(38.541541, -122.809202)"
A362569,DOG,CAIRN TERRIER/MIX,SMALL,10/13/2017,RETURN TO OWNER,95448.0,COUNTY,COUNTY,"95448(38.618857, -122.861927)"
A352615,CAT,DOMESTIC SH,KITTN,05/11/2017,ADOPTION,94954.0,COUNTY,COUNTY,"94954(38.245316, -122.59871)"
A384437,DOG,ALASKAN HUSKY,LARGE,02/19/2019,TRANSFER,94598.0,SANTA ROSA,OUT OF COUNTY,"94598(37.916331, -122.020165)"
A315145,DOG,POODLE MIN/MIX,SMALL,12/19/2014,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A407789,DOG,LABRADOR RETR/MIX,LARGE,11/12/2021,EUTHANIZE,,COUNTY,,
A261067,DOG,FOX TERR SMOOTH/MIX,SMALL,06/22/2017,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A340812,CAT,DOMESTIC SH,SMALL,08/13/2016,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A329887,CAT,DOMESTIC MH,KITTN,11/28/2015,ADOPTION,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A410323,CAT,DOMESTIC LH,SMALL,02/28/2022,EUTHANIZE,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A349042,CAT,DOMESTIC SH,SMALL,03/02/2017,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A311426,CAT,DOMESTIC MH,KITTN,09/10/2014,ADOPTION,95409.0,*WINDSOR,SANTA ROSA,"95409(38.458965, -122.630156)"
A339477,DOG,CHIHUAHUA SH,SMALL,07/09/2016,ADOPTION,95340.0,COUNTY,OUT OF COUNTY,"95340(37.322613, -120.441471)"
A306727,DOG,POODLE MIN/MIX,SMALL,05/15/2014,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A391101,DOG,AUST SHEPHERD/MIX,LARGE,09/03/2019,ADOPTION,95442.0,COUNTY,COUNTY,"95442(38.371317, -122.520506)"
A378487,CAT,DOMESTIC SH,SMALL,10/23/2018,ADOPTION,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A362382,DOG,PARSON RUSS TER,SMALL,10/06/2017,TRANSFER,94805.0,SANTA ROSA,OUT OF COUNTY,"94805(37.941502, -122.32399)"
A340823,CAT,DOMESTIC SH,KITTN,08/13/2016,ADOPTION,95465.0,SANTA ROSA,COUNTY,"95465(38.406591, -123.001365)"
A305302,DOG,CHIHUAHUA SH,TOY,04/12/2014,TRANSFER,95492.0,SANTA ROSA,*WINDSOR,"95492(38.541541, -122.809202)"
A345744,CAT,DOMESTIC SH,SMALL,11/30/2016,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A362714,CAT,DOMESTIC SH,SMALL,10/18/2017,RETURN TO OWNER,95404.0,COUNTY,COUNTY,"95404(38.458384, -122.675588)"
A406511,DOG,LABRADOR RETR,MED,06/07/2022,RETURN TO OWNER,95425.0,COUNTY,*CLOVERDALE,"95425(38.790859, -123.010876)"
A411372,CAT,DOMESTIC SH,SMALL,05/04/2022,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A335965,CAT,DOMESTIC SH,SMALL,04/21/2016,DISPOSAL,,COUNTY,,
A246620,DOG,CHIHUAHUA SH,SMALL,02/05/2017,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A311112,DOG,GERM SHEPHERD,LARGE,09/03/2014,EUTHANIZE,,*WINDSOR,,
A323980,DOG,SHIH TZU,TOY,07/04/2015,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A348573,DOG,CHIHUAHUA SH,SMALL,09/21/2017,TRANSFER,94805.0,SANTA ROSA,OUT OF COUNTY,"94805(37.941502, -122.32399)"
A326317,CAT,DOMESTIC SH,KITTN,08/26/2015,ADOPTION,95966.0,COUNTY,OUT OF COUNTY,"95966(39.485154, -121.444774)"
A308210,CAT,DOMESTIC SH,KITTN,06/21/2014,ADOPTION,95129.0,COUNTY,OUT OF COUNTY,"95129(37.305834, -122.001159)"
A406193,CAT,DOMESTIC SH,SMALL,08/07/2021,EUTHANIZE,,SANTA ROSA,,
A342433,DOG,CHIHUAHUA SH,TOY,09/17/2016,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A362398,DOG,PIT BULL,MED,10/07/2017,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A322711,CAT,DOMESTIC SH,SMALL,06/05/2015,ADOPTION,95409.0,SANTA ROSA,SANTA ROSA,"95409(38.458965, -122.630156)"
A305310,CAT,DOMESTIC SH,KITTN,04/12/2014,ADOPTION,95470.0,SANTA ROSA,OUT OF COUNTY,"95470(39.278782, -123.247219)"
A333407,DOG,CHIHUAHUA SH,TOY,02/26/2016,ADOPTION,95404.0,COUNTY,SANTA ROSA,"95404(38.458384, -122.675588)"
A388800,CAT,DOMESTIC SH,KITTN,06/19/2019,ADOPTION,95403.0,*WINDSOR,COUNTY,"95403(38.486997, -122.749134)"
A351257,CAT,DOMESTIC SH,KITTN,04/19/2017,ADOPTION,95404.0,COUNTY,SANTA ROSA,"95404(38.458384, -122.675588)"
A372648,DOG,PIT BULL,LARGE,05/18/2018,EUTHANIZE,,SANTA ROSA,,
A349498,CAT,DOMESTIC SH,SMALL,03/14/2017,TRANSFER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A300731,DOG,PIT BULL,MED,12/18/2013,EUTHANIZE,,SANTA ROSA,,
A303207,DOG,AMER BULLDOG/MIX,LARGE,07/04/2022,RETURN TO OWNER,95407.0,SANTA ROSA,SANTA ROSA,"95407(38.403734, -122.736775)"
A405142,CAT,DOMESTIC SH,KITTN,06/02/2021,TRANSFER,95448.0,COUNTY,COUNTY,"95448(38.618857, -122.861927)"
A404124,CAT,DOMESTIC SH,KITTN,04/28/2021,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A384114,DOG,LABRADOR RETR/PHARAOH HOUND,MED,01/31/2019,ADOPTION,95403.0,SANTA ROSA,COUNTY,"95403(38.486997, -122.749134)"
A311841,DOG,PIT BULL,MED,11/18/2014,EUTHANIZE,95476.0,COUNTY,COUNTY,"95476(38.280393, -122.464588)"
A301755,CAT,DOMESTIC SH,SMALL,01/17/2014,TRANSFER,95403.0,COUNTY,SANTA ROSA,"95403(38.486997, -122.749134)"
A362835,CAT,DOMESTIC SH,SMALL,09/18/2020,EUTHANIZE,,COUNTY,,
A319553,CAT,DOMESTIC MH,KITTN,03/30/2015,TRANSFER,95407.0,COUNTY,COUNTY,"95407(38.403734, -122.736775)"
A378386,CAT,DOMESTIC LH,SMALL,10/22/2018,RETURN TO OWNER,95405.0,SANTA ROSA,SANTA ROSA,"95405(38.439152, -122.672541)"
A338794,DOG,GERM SHEPHERD,LARGE,01/18/2019,ADOPTION,94954.0,SANTA ROSA,*PETALUMA,"94954(38.245316, -122.59871)"
A315267,DOG,PIT BULL/MIX,MED,12/24/2014,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
A324196,CAT,DOMESTIC SH,KITTN,07/10/2015,EUTHANIZE,,COUNTY,,
A329605,CAT,DOMESTIC SH,KITTN,11/10/2015,ADOPTION,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A324536,DOG,CHIHUAHUA SH/MIX,SMALL,07/21/2015,ADOPTION,95403.0,COUNTY,COUNTY,"95403(38.486997, -122.749134)"
A366426,DOG,PUG/BEAGLE,SMALL,12/23/2017,ADOPTION,94708.0,COUNTY,OUT OF COUNTY,"94708(37.895173, -122.260817)"
A352240,DOG,CHIHUAHUA LH,SMALL,05/03/2017,RETURN TO OWNER,95407.0,SANTA ROSA,COUNTY,"95407(38.403734, -122.736775)"
A321121,DOG,AUST SHEPHERD/MIX,LARGE,12/06/2016,RETURN TO OWNER,95404.0,COUNTY,COUNTY,"95404(38.458384, -122.675588)"
A311427,CAT,DOMESTIC MH,KITTN,09/10/2014,ADOPTION,95404.0,*WINDSOR,SANTA ROSA,"95404(38.458384, -122.675588)"
A286614,DOG,LABRADOR RETR,MED,05/15/2014,EUTHANIZE,95405.0,COUNTY,SANTA ROSA,"95405(38.439152, -122.672541)"
A362648,CAT,DOMESTIC SH,SMALL,10/16/2017,RETURN TO OWNER,95403.0,SANTA ROSA,SANTA ROSA,"95403(38.486997, -122.749134)"
A408944,CAT,DOMESTIC SH,KITTN,01/15/2022,TRANSFER,94949.0,SANTA ROSA,OUT OF COUNTY,"94949(38.06215, -122.53789)"
A204814,DOG,CHIHUAHUA SH/MIX,TOY,02/27/2016,RETURN TO OWNER,95401.0,SANTA ROSA,SANTA ROSA,"95401(38.446019, -122.766748)"
A402177,DOG,CHIHUAHUA SH,TOY,01/20/2021,ADOPTION,94928.0,SANTA ROSA,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A345637,DOG,PIT BULL/MIX,PUPPY,11/23/2016,ADOPTION,94928.0,COUNTY,*ROHNERT PARK,"94928(38.346718, -122.695947)"
A360887,CAT,DOMESTIC SH,SMALL,09/13/2017,ADOPTION,95409.0,SANTA ROSA,COUNTY,"95409(38.458965, -122.630156)"
A305377,CAT,DOMESTIC SH,KITTN,04/15/2014,ADOPTION,95403.0,COUNTY,COUNTY,"95403(38.486997, -122.749134)"
A311387,DOG,AMER BULLDOG/MIX,LARGE,09/09/2014,RETURN TO OWNER,95404.0,SANTA ROSA,SANTA ROSA,"95404(38.458384, -122.675588)"
